CustomerKey,LastTransaction
15360,2013-12-10 00:00:00.000
15361,2014-01-24 00:00:00.000
15362,2013-10-02 00:00:00.000
15363,2013-10-18 00:00:00.000
15364,2013-08-06 00:00:00.000
15365,2013-08-15 00:00:00.000
15366,2013-02-22 00:00:00.000
15367,2013-08-06 00:00:00.000
15368,2013-04-06 00:00:00.000
15369,2013-08-10 00:00:00.000
15370,2013-10-08 00:00:00.000
15371,2013-08-01 00:00:00.000
15372,2013-08-17 00:00:00.000
15373,2013-12-13 00:00:00.000
15374,2013-08-21 00:00:00.000
15375,2013-07-09 00:00:00.000
15376,2013-11-01 00:00:00.000
15377,2014-01-21 00:00:00.000
15378,2013-10-24 00:00:00.000
15379,2013-08-13 00:00:00.000
15380,2013-08-16 00:00:00.000
15381,2014-01-08 00:00:00.000
15382,2013-08-04 00:00:00.000
15383,2014-01-19 00:00:00.000
15384,2013-04-04 00:00:00.000
15385,2013-04-14 00:00:00.000
15386,2013-08-27 00:00:00.000
15387,2013-11-25 00:00:00.000
15388,2013-07-31 00:00:00.000
15389,2013-08-22 00:00:00.000
15390,2013-09-05 00:00:00.000
15391,2013-11-02 00:00:00.000
15392,2013-06-11 00:00:00.000
15393,2013-12-25 00:00:00.000
15394,2013-08-27 00:00:00.000
15395,2013-11-13 00:00:00.000
15396,2013-08-26 00:00:00.000
15397,2013-02-18 00:00:00.000
15398,2013-08-13 00:00:00.000
15399,2013-08-26 00:00:00.000
15400,2013-05-01 00:00:00.000
15401,2013-10-19 00:00:00.000
15402,2013-10-01 00:00:00.000
15403,2013-06-22 00:00:00.000
15404,2013-08-11 00:00:00.000
15405,2013-04-29 00:00:00.000
15406,2013-03-18 00:00:00.000
15407,2013-11-01 00:00:00.000
15408,2013-08-31 00:00:00.000
15409,2013-11-20 00:00:00.000
15410,2013-11-27 00:00:00.000
15411,2013-08-23 00:00:00.000
15412,2013-12-08 00:00:00.000
15413,2013-09-02 00:00:00.000
15414,2013-02-09 00:00:00.000
15415,2013-08-26 00:00:00.000
15416,2013-10-14 00:00:00.000
15417,2013-08-09 00:00:00.000
15418,2013-06-26 00:00:00.000
15419,2013-07-31 00:00:00.000
15420,2013-03-02 00:00:00.000
15421,2013-10-28 00:00:00.000
15422,2013-12-07 00:00:00.000
15423,2013-03-10 00:00:00.000
15424,2013-12-19 00:00:00.000
15425,2013-09-15 00:00:00.000
15426,2013-11-11 00:00:00.000
15427,2013-12-12 00:00:00.000
15428,2013-12-09 00:00:00.000
15429,2013-08-01 00:00:00.000
15430,2013-02-03 00:00:00.000
15431,2013-04-26 00:00:00.000
15432,2013-12-04 00:00:00.000
15433,2013-12-01 00:00:00.000
15434,2013-10-05 00:00:00.000
15435,2013-09-12 00:00:00.000
15436,2013-09-23 00:00:00.000
15437,2014-01-16 00:00:00.000
15438,2013-10-19 00:00:00.000
15439,2013-10-16 00:00:00.000
15440,2013-12-25 00:00:00.000
15441,2013-06-02 00:00:00.000
15442,2013-07-03 00:00:00.000
15443,2013-02-05 00:00:00.000
15444,2013-12-31 00:00:00.000
15445,2013-06-27 00:00:00.000
15446,2013-05-15 00:00:00.000
15447,2013-05-27 00:00:00.000
15448,2014-01-02 00:00:00.000
15449,2013-12-27 00:00:00.000
15450,2013-03-01 00:00:00.000
15451,2013-09-16 00:00:00.000
15452,2013-03-20 00:00:00.000
15453,2013-12-14 00:00:00.000
15454,2013-09-05 00:00:00.000
15455,2013-10-13 00:00:00.000
15456,2013-09-24 00:00:00.000
15457,2013-09-17 00:00:00.000
15458,2013-08-15 00:00:00.000
15459,2013-06-29 00:00:00.000
15460,2013-10-24 00:00:00.000
15461,2013-09-24 00:00:00.000
15462,2013-10-17 00:00:00.000
15463,2013-10-18 00:00:00.000
15464,2013-12-14 00:00:00.000
15465,2013-09-28 00:00:00.000
15466,2013-12-06 00:00:00.000
15467,2013-12-27 00:00:00.000
15468,2013-10-10 00:00:00.000
15469,2013-02-09 00:00:00.000
15470,2013-08-15 00:00:00.000
15471,2013-12-02 00:00:00.000
15472,2013-12-16 00:00:00.000
15473,2013-11-30 00:00:00.000
15474,2013-12-12 00:00:00.000
15475,2013-12-27 00:00:00.000
15476,2013-01-31 00:00:00.000
15477,2013-12-14 00:00:00.000
15478,2013-08-23 00:00:00.000
15479,2013-11-20 00:00:00.000
15480,2013-08-20 00:00:00.000
15481,2013-08-17 00:00:00.000
15482,2013-08-03 00:00:00.000
15483,2013-08-07 00:00:00.000
15484,2013-08-26 00:00:00.000
15485,2013-03-12 00:00:00.000
15486,2013-06-21 00:00:00.000
15487,2013-03-07 00:00:00.000
15488,2013-10-17 00:00:00.000
15489,2013-12-03 00:00:00.000
15490,2013-11-14 00:00:00.000
15491,2013-07-31 00:00:00.000
15492,2013-08-19 00:00:00.000
15493,2013-08-13 00:00:00.000
15494,2013-11-22 00:00:00.000
15495,2013-12-29 00:00:00.000
15496,2013-03-05 00:00:00.000
15497,2013-12-24 00:00:00.000
15498,2013-09-24 00:00:00.000
15499,2013-08-27 00:00:00.000
15500,2013-08-25 00:00:00.000
15501,2013-08-17 00:00:00.000
15502,2013-12-27 00:00:00.000
15503,2013-12-08 00:00:00.000
15504,2013-05-19 00:00:00.000
15505,2013-06-23 00:00:00.000
15506,2013-12-05 00:00:00.000
15507,2013-07-29 00:00:00.000
15508,2013-07-23 00:00:00.000
15509,2013-03-15 00:00:00.000
15510,2013-08-22 00:00:00.000
15511,2014-01-20 00:00:00.000
15512,2013-10-23 00:00:00.000
15513,2013-08-16 00:00:00.000
15514,2013-05-27 00:00:00.000
15515,2013-11-30 00:00:00.000
15516,2013-07-03 00:00:00.000
15517,2013-08-26 00:00:00.000
15518,2013-09-08 00:00:00.000
15519,2013-04-27 00:00:00.000
15520,2013-12-16 00:00:00.000
15521,2013-09-10 00:00:00.000
15522,2013-08-17 00:00:00.000
15523,2013-12-26 00:00:00.000
15524,2013-05-21 00:00:00.000
15525,2013-12-09 00:00:00.000
15526,2013-11-03 00:00:00.000
15527,2013-12-17 00:00:00.000
15528,2013-11-30 00:00:00.000
15529,2013-11-30 00:00:00.000
15530,2013-12-16 00:00:00.000
15531,2013-12-19 00:00:00.000
15532,2013-12-17 00:00:00.000
15533,2013-08-19 00:00:00.000
15534,2013-09-05 00:00:00.000
15535,2013-09-02 00:00:00.000
15536,2013-12-29 00:00:00.000
15537,2013-12-21 00:00:00.000
15538,2013-12-19 00:00:00.000
15539,2013-10-13 00:00:00.000
15540,2013-09-28 00:00:00.000
15541,2013-08-22 00:00:00.000
15542,2013-09-09 00:00:00.000
15543,2013-10-03 00:00:00.000
15544,2013-04-28 00:00:00.000
15545,2013-07-16 00:00:00.000
15546,2013-12-18 00:00:00.000
15547,2013-12-25 00:00:00.000
15548,2013-01-27 00:00:00.000
15549,2013-01-11 00:00:00.000
15550,2013-11-29 00:00:00.000
15551,2013-01-01 00:00:00.000
15552,2013-01-25 00:00:00.000
15553,2013-01-05 00:00:00.000
15554,2013-01-24 00:00:00.000
15555,2013-01-16 00:00:00.000
15556,2013-03-03 00:00:00.000
15557,2013-01-08 00:00:00.000
15558,2013-02-04 00:00:00.000
15559,2013-05-25 00:00:00.000
15560,2013-05-11 00:00:00.000
15561,2013-02-20 00:00:00.000
15562,2013-01-30 00:00:00.000
15563,2013-10-05 00:00:00.000
15564,2013-09-06 00:00:00.000
15565,2013-09-27 00:00:00.000
15566,2013-12-07 00:00:00.000
15567,2013-12-07 00:00:00.000
15568,2013-09-28 00:00:00.000
15569,2013-09-25 00:00:00.000
15570,2013-02-27 00:00:00.000
15571,2013-10-04 00:00:00.000
15572,2013-10-14 00:00:00.000
15573,2013-10-05 00:00:00.000
15574,2014-01-07 00:00:00.000
15575,2013-12-08 00:00:00.000
15576,2013-10-21 00:00:00.000
15577,2013-08-12 00:00:00.000
15578,2013-10-25 00:00:00.000
15579,2013-03-10 00:00:00.000
15580,2013-12-13 00:00:00.000
15581,2013-08-26 00:00:00.000
15582,2013-12-09 00:00:00.000
15583,2013-10-18 00:00:00.000
15584,2013-12-26 00:00:00.000
15585,2013-10-14 00:00:00.000
15586,2013-09-29 00:00:00.000
15587,2013-10-19 00:00:00.000
15588,2013-10-25 00:00:00.000
15589,2013-10-02 00:00:00.000
15590,2013-10-28 00:00:00.000
15591,2013-10-16 00:00:00.000
15592,2013-09-17 00:00:00.000
15593,2013-07-16 00:00:00.000
15594,2014-01-17 00:00:00.000
15595,2013-10-05 00:00:00.000
15596,2013-10-24 00:00:00.000
15597,2013-10-21 00:00:00.000
15598,2013-11-30 00:00:00.000
15599,2013-12-29 00:00:00.000
15600,2013-10-25 00:00:00.000
15601,2013-10-16 00:00:00.000
15602,2013-12-15 00:00:00.000
15603,2013-08-16 00:00:00.000
15604,2013-09-13 00:00:00.000
15605,2013-11-23 00:00:00.000
15606,2013-08-18 00:00:00.000
15607,2014-01-08 00:00:00.000
15608,2013-08-28 00:00:00.000
15609,2013-08-15 00:00:00.000
15610,2013-10-28 00:00:00.000
15611,2013-06-14 00:00:00.000
15612,2013-06-28 00:00:00.000
15613,2013-05-23 00:00:00.000
15614,2013-12-09 00:00:00.000
15615,2013-12-28 00:00:00.000
15616,2013-09-21 00:00:00.000
15617,2013-02-01 00:00:00.000
15618,2013-04-01 00:00:00.000
15619,2013-12-18 00:00:00.000
15620,2013-12-07 00:00:00.000
15621,2013-12-24 00:00:00.000
15622,2013-09-30 00:00:00.000
15623,2013-09-23 00:00:00.000
15624,2013-09-23 00:00:00.000
15625,2013-07-26 00:00:00.000
15626,2013-07-07 00:00:00.000
15627,2013-08-27 00:00:00.000
15628,2013-10-17 00:00:00.000
15629,2013-12-31 00:00:00.000
15630,2013-09-13 00:00:00.000
15631,2013-09-30 00:00:00.000
15632,2013-10-11 00:00:00.000
15633,2013-05-21 00:00:00.000
15634,2013-12-02 00:00:00.000
15635,2013-11-12 00:00:00.000
15636,2013-06-11 00:00:00.000
15637,2013-10-08 00:00:00.000
15638,2013-10-11 00:00:00.000
15639,2013-05-13 00:00:00.000
15640,2013-05-01 00:00:00.000
15641,2013-04-24 00:00:00.000
15642,2013-10-21 00:00:00.000
15643,2013-10-25 00:00:00.000
15644,2013-11-04 00:00:00.000
15645,2013-11-01 00:00:00.000
15646,2013-11-08 00:00:00.000
15647,2013-10-29 00:00:00.000
15648,2013-11-23 00:00:00.000
15649,2013-10-15 00:00:00.000
15650,2013-12-14 00:00:00.000
15651,2013-11-25 00:00:00.000
15652,2013-10-24 00:00:00.000
15653,2013-11-18 00:00:00.000
15654,2013-06-10 00:00:00.000
15655,2013-10-20 00:00:00.000
15656,2013-10-13 00:00:00.000
15657,2013-11-27 00:00:00.000
15658,2013-09-01 00:00:00.000
15659,2013-10-18 00:00:00.000
15660,2013-12-25 00:00:00.000
15661,2013-12-03 00:00:00.000
15662,2013-12-11 00:00:00.000
15663,2013-11-25 00:00:00.000
15664,2013-11-22 00:00:00.000
15665,2013-10-29 00:00:00.000
15666,2013-11-11 00:00:00.000
15667,2013-11-14 00:00:00.000
15668,2013-12-22 00:00:00.000
15669,2013-12-15 00:00:00.000
15670,2013-12-17 00:00:00.000
15671,2013-08-23 00:00:00.000
15672,2013-12-24 00:00:00.000
15673,2013-04-10 00:00:00.000
15674,2013-11-03 00:00:00.000
15675,2013-08-14 00:00:00.000
15676,2013-10-04 00:00:00.000
15677,2013-10-16 00:00:00.000
15678,2013-10-07 00:00:00.000
15679,2013-05-11 00:00:00.000
15680,2013-07-05 00:00:00.000
15681,2013-06-23 00:00:00.000
15682,2014-01-11 00:00:00.000
15683,2013-03-13 00:00:00.000
15684,2013-07-01 00:00:00.000
15685,2013-07-22 00:00:00.000
15686,2013-11-15 00:00:00.000
15687,2013-12-26 00:00:00.000
15688,2013-06-20 00:00:00.000
15689,2013-05-04 00:00:00.000
15690,2014-01-12 00:00:00.000
15691,2013-08-02 00:00:00.000
15692,2013-07-31 00:00:00.000
15693,2013-07-24 00:00:00.000
15694,2014-01-21 00:00:00.000
15695,2013-08-25 00:00:00.000
15696,2013-06-27 00:00:00.000
15697,2013-07-02 00:00:00.000
15698,2013-11-11 00:00:00.000
15699,2013-08-11 00:00:00.000
15700,2013-07-03 00:00:00.000
15701,2013-10-05 00:00:00.000
15702,2013-09-01 00:00:00.000
15703,2013-01-28 00:00:00.000
15704,2013-08-19 00:00:00.000
15705,2013-05-20 00:00:00.000
15706,2013-03-12 00:00:00.000
15707,2013-09-12 00:00:00.000
15708,2013-02-23 00:00:00.000
15709,2013-03-24 00:00:00.000
15710,2013-07-22 00:00:00.000
15711,2013-07-05 00:00:00.000
15712,2013-10-06 00:00:00.000
15713,2013-11-28 00:00:00.000
15714,2013-10-09 00:00:00.000
15715,2013-11-01 00:00:00.000
15716,2013-10-06 00:00:00.000
15717,2013-11-08 00:00:00.000
15718,2013-12-19 00:00:00.000
15719,2013-10-30 00:00:00.000
15720,2013-11-25 00:00:00.000
15721,2013-10-06 00:00:00.000
15722,2013-11-05 00:00:00.000
15723,2013-11-26 00:00:00.000
15724,2013-11-22 00:00:00.000
15725,2013-11-04 00:00:00.000
15726,2013-11-18 00:00:00.000
15727,2013-12-05 00:00:00.000
15728,2013-11-03 00:00:00.000
15729,2013-11-24 00:00:00.000
15730,2013-10-28 00:00:00.000
15731,2013-09-28 00:00:00.000
15732,2013-11-15 00:00:00.000
15733,2013-11-11 00:00:00.000
15734,2013-11-28 00:00:00.000
15735,2013-09-07 00:00:00.000
15736,2013-11-07 00:00:00.000
15737,2013-08-29 00:00:00.000
15738,2013-12-16 00:00:00.000
15739,2013-08-30 00:00:00.000
15740,2013-09-18 00:00:00.000
15741,2013-10-20 00:00:00.000
15742,2013-02-16 00:00:00.000
15743,2013-11-24 00:00:00.000
15744,2013-08-16 00:00:00.000
15745,2013-08-30 00:00:00.000
15746,2013-12-03 00:00:00.000
15747,2013-09-05 00:00:00.000
15748,2013-11-25 00:00:00.000
15749,2014-01-17 00:00:00.000
15750,2013-09-24 00:00:00.000
15751,2013-11-24 00:00:00.000
15752,2013-11-24 00:00:00.000
15753,2013-11-17 00:00:00.000
15754,2013-11-18 00:00:00.000
15755,2013-11-08 00:00:00.000
15756,2013-11-06 00:00:00.000
15757,2013-11-28 00:00:00.000
15758,2014-01-24 00:00:00.000
15759,2013-03-21 00:00:00.000
15760,2014-01-18 00:00:00.000
15761,2014-01-26 00:00:00.000
15762,2013-06-25 00:00:00.000
15763,2013-03-23 00:00:00.000
15764,2013-11-09 00:00:00.000
15765,2013-11-14 00:00:00.000
15766,2013-06-20 00:00:00.000
15767,2013-11-03 00:00:00.000
15768,2013-09-24 00:00:00.000
15769,2013-09-06 00:00:00.000
15770,2013-09-08 00:00:00.000
15771,2013-09-25 00:00:00.000
15772,2013-07-19 00:00:00.000
15773,2013-07-27 00:00:00.000
15774,2013-04-08 00:00:00.000
15775,2013-08-17 00:00:00.000
15776,2013-05-26 00:00:00.000
15777,2013-04-20 00:00:00.000
15778,2013-09-21 00:00:00.000
15779,2013-05-21 00:00:00.000
15780,2013-09-15 00:00:00.000
15781,2013-09-09 00:00:00.000
15782,2013-12-15 00:00:00.000
15783,2013-10-23 00:00:00.000
15784,2013-11-12 00:00:00.000
15785,2013-10-30 00:00:00.000
15786,2013-11-12 00:00:00.000
15787,2013-12-12 00:00:00.000
15788,2013-11-02 00:00:00.000
15789,2013-11-21 00:00:00.000
15790,2013-02-27 00:00:00.000
15791,2013-12-02 00:00:00.000
15792,2013-03-26 00:00:00.000
15793,2013-11-28 00:00:00.000
15794,2013-12-27 00:00:00.000
15795,2013-04-29 00:00:00.000
15796,2014-01-03 00:00:00.000
15797,2013-11-03 00:00:00.000
15798,2013-06-10 00:00:00.000
15799,2013-11-13 00:00:00.000
15800,2013-11-27 00:00:00.000
15801,2013-11-27 00:00:00.000
15802,2013-11-19 00:00:00.000
15803,2013-11-19 00:00:00.000
15804,2013-12-14 00:00:00.000
15805,2013-12-17 00:00:00.000
15806,2013-05-06 00:00:00.000
15807,2013-12-13 00:00:00.000
15808,2013-11-18 00:00:00.000
15809,2013-07-20 00:00:00.000
15810,2013-10-12 00:00:00.000
15811,2013-07-17 00:00:00.000
15812,2013-11-03 00:00:00.000
15813,2013-09-12 00:00:00.000
15814,2013-10-10 00:00:00.000
15815,2013-12-25 00:00:00.000
15816,2013-06-02 00:00:00.000
15817,2013-05-13 00:00:00.000
15818,2013-12-15 00:00:00.000
15819,2013-09-10 00:00:00.000
15820,2013-02-02 00:00:00.000
15821,2013-02-03 00:00:00.000
15822,2013-10-11 00:00:00.000
15823,2013-11-14 00:00:00.000
15824,2013-03-16 00:00:00.000
15825,2014-01-14 00:00:00.000
15826,2014-01-21 00:00:00.000
15827,2013-03-27 00:00:00.000
15828,2013-11-13 00:00:00.000
15829,2013-06-11 00:00:00.000
15830,2013-03-29 00:00:00.000
15831,2013-03-05 00:00:00.000
15832,2013-04-06 00:00:00.000
15833,2013-05-03 00:00:00.000
15834,2013-03-08 00:00:00.000
15835,2013-12-06 00:00:00.000
15836,2013-10-14 00:00:00.000
15837,2013-07-15 00:00:00.000
15838,2013-04-29 00:00:00.000
15839,2013-05-06 00:00:00.000
15840,2013-09-13 00:00:00.000
15841,2013-09-02 00:00:00.000
15842,2013-09-14 00:00:00.000
15843,2013-09-15 00:00:00.000
15844,2013-09-24 00:00:00.000
15845,2013-09-15 00:00:00.000
15846,2013-12-15 00:00:00.000
15847,2014-01-20 00:00:00.000
15848,2013-12-27 00:00:00.000
15849,2013-06-13 00:00:00.000
15850,2013-12-11 00:00:00.000
15851,2013-09-05 00:00:00.000
15852,2013-09-10 00:00:00.000
15853,2013-06-27 00:00:00.000
15854,2013-06-13 00:00:00.000
15855,2013-09-30 00:00:00.000
15856,2014-01-07 00:00:00.000
15857,2013-10-23 00:00:00.000
15858,2013-07-22 00:00:00.000
15859,2013-10-06 00:00:00.000
15860,2013-03-17 00:00:00.000
15861,2013-02-01 00:00:00.000
15862,2013-03-04 00:00:00.000
15863,2013-07-14 00:00:00.000
15864,2013-10-08 00:00:00.000
15865,2013-04-14 00:00:00.000
15866,2013-11-19 00:00:00.000
15867,2013-12-13 00:00:00.000
15868,2014-01-28 00:00:00.000
15869,2013-03-05 00:00:00.000
15870,2013-05-18 00:00:00.000
15871,2013-03-29 00:00:00.000
15872,2013-12-15 00:00:00.000
15873,2013-09-16 00:00:00.000
15874,2013-11-03 00:00:00.000
15875,2013-04-08 00:00:00.000
15876,2013-12-01 00:00:00.000
15877,2013-12-26 00:00:00.000
15878,2013-11-16 00:00:00.000
15879,2013-08-15 00:00:00.000
15880,2013-03-16 00:00:00.000
15881,2013-03-08 00:00:00.000
15882,2013-04-15 00:00:00.000
15883,2013-04-04 00:00:00.000
15884,2013-05-07 00:00:00.000
15885,2013-04-27 00:00:00.000
15886,2013-04-11 00:00:00.000
15887,2013-12-25 00:00:00.000
15888,2013-09-15 00:00:00.000
15889,2013-12-08 00:00:00.000
15890,2013-05-23 00:00:00.000
15891,2013-12-26 00:00:00.000
15892,2013-06-27 00:00:00.000
15893,2013-06-23 00:00:00.000
15894,2013-04-05 00:00:00.000
15895,2013-06-24 00:00:00.000
15896,2013-09-04 00:00:00.000
15897,2013-09-02 00:00:00.000
15898,2013-11-05 00:00:00.000
15899,2013-08-29 00:00:00.000
15900,2013-03-08 00:00:00.000
15901,2013-06-02 00:00:00.000
15902,2013-06-05 00:00:00.000
15903,2013-06-05 00:00:00.000
15904,2013-05-31 00:00:00.000
15905,2013-12-04 00:00:00.000
15906,2013-12-26 00:00:00.000
15907,2013-10-01 00:00:00.000
15908,2013-07-12 00:00:00.000
15909,2013-07-19 00:00:00.000
15910,2013-03-22 00:00:00.000
15911,2013-10-07 00:00:00.000
15912,2013-06-06 00:00:00.000
15913,2013-03-27 00:00:00.000
15914,2013-09-07 00:00:00.000
15915,2013-09-28 00:00:00.000
15916,2013-12-05 00:00:00.000
15917,2013-12-24 00:00:00.000
15918,2013-09-25 00:00:00.000
15919,2013-12-24 00:00:00.000
15920,2013-07-20 00:00:00.000
15921,2013-09-27 00:00:00.000
15922,2013-09-29 00:00:00.000
15923,2013-12-12 00:00:00.000
15924,2013-07-31 00:00:00.000
15925,2013-08-19 00:00:00.000
15926,2013-07-09 00:00:00.000
15927,2013-07-02 00:00:00.000
15928,2013-07-23 00:00:00.000
15929,2013-09-10 00:00:00.000
15930,2013-09-06 00:00:00.000
15931,2013-08-10 00:00:00.000
15932,2013-08-21 00:00:00.000
15933,2013-09-10 00:00:00.000
15934,2013-09-08 00:00:00.000
15935,2013-04-18 00:00:00.000
15936,2013-11-01 00:00:00.000
15937,2013-09-28 00:00:00.000
15938,2013-10-25 00:00:00.000
15939,2013-07-02 00:00:00.000
15940,2013-02-27 00:00:00.000
15941,2013-09-09 00:00:00.000
15942,2013-09-21 00:00:00.000
15943,2013-08-26 00:00:00.000
15944,2013-08-30 00:00:00.000
15945,2013-07-31 00:00:00.000
15946,2013-04-22 00:00:00.000
15947,2013-08-30 00:00:00.000
15948,2013-09-12 00:00:00.000
15949,2013-08-29 00:00:00.000
15950,2013-10-09 00:00:00.000
15951,2013-04-21 00:00:00.000
15952,2013-09-09 00:00:00.000
15953,2013-07-30 00:00:00.000
15954,2013-09-14 00:00:00.000
15955,2013-06-09 00:00:00.000
15956,2013-11-27 00:00:00.000
15957,2013-07-22 00:00:00.000
15958,2013-05-23 00:00:00.000
15959,2013-09-09 00:00:00.000
15960,2013-12-25 00:00:00.000
15961,2013-09-14 00:00:00.000
15962,2013-11-23 00:00:00.000
15963,2013-04-03 00:00:00.000
15964,2013-09-21 00:00:00.000
15965,2013-09-16 00:00:00.000
15966,2013-08-30 00:00:00.000
15967,2013-05-15 00:00:00.000
15968,2013-09-24 00:00:00.000
15969,2013-09-11 00:00:00.000
15970,2013-05-28 00:00:00.000
15971,2013-06-19 00:00:00.000
15972,2013-09-28 00:00:00.000
15973,2013-12-03 00:00:00.000
15974,2013-11-20 00:00:00.000
15975,2013-09-18 00:00:00.000
15976,2013-09-14 00:00:00.000
15977,2013-10-28 00:00:00.000
15978,2013-11-23 00:00:00.000
15979,2013-06-26 00:00:00.000
15980,2013-09-13 00:00:00.000
15981,2013-05-04 00:00:00.000
15982,2013-10-01 00:00:00.000
15983,2013-08-30 00:00:00.000
15984,2013-09-26 00:00:00.000
15985,2013-09-02 00:00:00.000
15986,2013-07-14 00:00:00.000
15987,2013-08-24 00:00:00.000
15988,2013-10-26 00:00:00.000
15989,2013-09-07 00:00:00.000
15990,2013-09-20 00:00:00.000
15991,2013-09-04 00:00:00.000
15992,2013-08-31 00:00:00.000
15993,2013-05-23 00:00:00.000
15994,2013-07-31 00:00:00.000
15995,2013-08-14 00:00:00.000
15996,2013-05-15 00:00:00.000
15997,2013-12-19 00:00:00.000
15998,2013-09-08 00:00:00.000
15999,2013-09-06 00:00:00.000
16000,2013-12-05 00:00:00.000
16001,2013-03-08 00:00:00.000
16002,2013-03-03 00:00:00.000
16003,2013-04-03 00:00:00.000
16004,2013-09-11 00:00:00.000
16005,2013-08-04 00:00:00.000
16006,2013-05-27 00:00:00.000
16007,2013-08-29 00:00:00.000
16008,2014-01-11 00:00:00.000
16009,2013-10-02 00:00:00.000
16010,2013-07-29 00:00:00.000
16011,2013-10-15 00:00:00.000
16012,2013-06-22 00:00:00.000
16013,2013-02-17 00:00:00.000
16014,2013-08-02 00:00:00.000
16015,2013-01-21 00:00:00.000
16016,2013-10-14 00:00:00.000
16017,2013-07-31 00:00:00.000
16018,2013-02-04 00:00:00.000
16019,2013-08-10 00:00:00.000
16020,2013-05-06 00:00:00.000
16021,2013-06-27 00:00:00.000
16022,2013-08-06 00:00:00.000
16023,2013-08-09 00:00:00.000
16024,2014-01-09 00:00:00.000
16025,2013-12-06 00:00:00.000
16026,2013-12-19 00:00:00.000
16027,2013-12-05 00:00:00.000
16028,2013-12-15 00:00:00.000
16029,2013-12-06 00:00:00.000
16030,2014-01-20 00:00:00.000
16031,2013-12-04 00:00:00.000
16032,2013-04-23 00:00:00.000
16033,2013-12-27 00:00:00.000
16034,2013-11-25 00:00:00.000
16035,2014-01-24 00:00:00.000
16036,2013-06-26 00:00:00.000
16037,2013-06-13 00:00:00.000
16038,2013-12-10 00:00:00.000
16039,2013-02-18 00:00:00.000
16040,2013-03-03 00:00:00.000
16041,2013-01-29 00:00:00.000
16042,2013-06-29 00:00:00.000
16043,2013-12-06 00:00:00.000
16044,2013-03-17 00:00:00.000
16045,2013-12-18 00:00:00.000
16046,2013-11-30 00:00:00.000
16047,2013-11-28 00:00:00.000
16048,2013-04-16 00:00:00.000
16049,2013-07-05 00:00:00.000
16050,2013-10-17 00:00:00.000
16051,2013-12-09 00:00:00.000
16052,2013-12-25 00:00:00.000
16053,2013-12-23 00:00:00.000
16054,2013-12-18 00:00:00.000
16055,2013-04-13 00:00:00.000
16056,2013-09-25 00:00:00.000
16057,2013-02-12 00:00:00.000
16058,2013-11-06 00:00:00.000
16059,2013-03-18 00:00:00.000
16060,2014-01-23 00:00:00.000
16061,2013-08-12 00:00:00.000
16062,2013-12-17 00:00:00.000
16063,2013-07-19 00:00:00.000
16064,2013-08-28 00:00:00.000
16065,2013-09-10 00:00:00.000
16066,2013-09-12 00:00:00.000
16067,2013-09-01 00:00:00.000
16068,2013-09-18 00:00:00.000
16069,2013-09-12 00:00:00.000
16070,2014-01-05 00:00:00.000
16071,2014-01-04 00:00:00.000
16072,2013-10-12 00:00:00.000
16073,2013-12-12 00:00:00.000
16074,2013-05-16 00:00:00.000
16075,2013-10-26 00:00:00.000
16076,2014-01-15 00:00:00.000
16077,2013-09-19 00:00:00.000
16078,2013-09-11 00:00:00.000
16079,2013-09-09 00:00:00.000
16080,2013-09-08 00:00:00.000
16081,2013-10-26 00:00:00.000
16082,2013-06-27 00:00:00.000
