CustomerKey,TotalOrderNumber,TotalSpent,TotalProfit,TotalTransaction,AverageBasket
23808,1,29.9900,18.7737,1,1
22036,2,1155.4800,429.3139,1,2
17708,5,122.9600,76.9728,2,2
26364,2,38.9800,24.4014,1,2
13380,4,4820.3100,2014.5973,2,2
15395,6,4780.0200,2008.3417,2,3
11067,6,105.7500,66.1993,2,3
15936,2,39.9800,25.0274,1,2
11608,1,34.9900,21.9037,1,1
25328,3,89.9700,36.5251,1,3
16838,2,13.9800,8.7514,1,2
13898,6,4835.2900,2023.9747,2,3
22388,2,68.4900,42.8747,1,2
12378,2,4366.4096,1996.5724,2,1
26702,3,68.9700,43.1751,1,3
23785,3,37.2700,23.3309,1,3
16815,1,4.9900,3.1237,1,1
12401,2,36.5900,22.9053,1,2
29381,4,811.3200,324.0803,1,4
18335,4,6035.6000,2304.1293,2,2
22265,1,21.9800,13.7595,1,1
18312,3,15.2300,9.5339,1,3
20868,3,37.2700,23.3309,1,3
20891,2,589.9800,272.4158,1,2
11342,3,48.9700,30.6551,1,3
25405,4,2433.0400,932.7872,1,4
28345,1,4.9900,3.1237,1,1
19855,4,5709.9600,2540.2217,2,2
23685,1,29.9900,18.7737,1,1
29281,1,2443.3500,924.5636,1,1
17874,2,34.9800,21.8974,1,2
21229,3,4198.3300,1555.4613,2,1
12278,1,49.9900,11.4977,1,1
15418,8,232.2300,125.5797,3,2
26825,3,1228.8300,468.4506,1,3
27761,2,1155.4800,429.3139,1,2
15318,2,39.9800,25.0274,1,2
26925,3,36.2700,22.7049,1,3
13798,6,136.3600,85.3612,2,3
27861,1,539.9900,196.3404,1,1
16354,2,574.9800,218.2441,1,2
25305,2,1725.9800,634.1237,1,2
12862,3,117.5800,53.8090,1,3
26241,4,3320.2496,1434.5343,2,2
29158,1,3578.2700,1406.9758,1,1
14359,8,256.2400,160.4060,3,2
28445,2,33.9800,21.2714,1,2
17774,2,27.2800,17.0772,1,2
11442,1,34.9900,21.9037,1,1
24844,2,25.4800,15.9504,1,2
21827,2,2354.9800,1076.2742,1,2
21329,3,1179.4700,420.9756,1,3
19248,3,147.2800,92.1972,1,3
19271,3,4153.2500,1625.2199,2,1
13314,6,4854.2900,2016.8009,2,3
19148,2,1750.9800,629.9777,1,2
17376,1,4.9900,3.1237,1,1
19955,6,173.4500,101.4595,2,3
23201,1,29.9900,18.7737,1,1
11817,2,5898.2600,2461.3463,2,1
17399,3,2366.9600,1068.2659,1,3
19932,1,24.9900,15.6437,1,1
16915,2,2374.9800,1088.7942,1,2
19832,1,69.9900,43.8137,1,1
27386,3,36.2700,22.7049,1,3
12301,13,13295.3800,5250.4207,5,2
22288,2,561.4800,209.7931,1,2
19371,2,32.2800,20.2072,1,2
29258,3,4329.6100,1693.5087,2,1
24744,1,4.9900,3.1237,1,1
20416,2,4118.2600,1603.3162,2,1
27300,2,7.2800,4.5572,1,2
26802,1,4.9900,3.1237,1,1
22972,1,539.9900,196.3404,1,1
13775,3,68.9700,43.1751,1,3
14459,6,4775.0100,2000.9172,2,3
18787,2,78.9800,45.8814,1,2
22872,1,539.9900,196.3404,1,1
16231,3,2525.9400,920.3074,1,3
11903,4,8108.0400,3434.4541,3,1
28674,5,4430.0900,1736.6131,2,2
21913,3,60.4700,37.8541,1,3
18996,1,69.9900,43.8137,1,1
27177,2,28.4800,17.8284,1,2
19019,2,78.9800,49.4414,1,2
18687,2,94.4800,59.1444,1,2
18710,6,6098.5800,2318.6147,2,3
20207,3,1134.4700,416.1616,1,3
20184,2,123.9800,56.2314,1,2
20516,2,14.9800,9.3774,1,2
15770,7,3179.9300,1398.8245,2,3
25657,5,609.4500,236.2622,1,5
28906,1,4.9900,3.1237,1,1
17499,1,2294.9900,1043.0087,1,1
11594,2,88.9800,34.3214,1,2
22763,3,69.9700,43.8011,1,3
14943,3,36.9600,23.1369,1,3
16463,4,59.9100,37.5036,1,4
21704,4,1151.7600,426.9851,1,4
24260,3,44.9700,28.1511,1,3
28883,2,38.9800,24.4014,1,2
16440,2,28.9800,18.1414,1,2
27409,3,60.4700,37.8541,1,3
14734,3,1854.5782,715.2658,2,1
24183,4,2461.5500,950.6345,1,4
13214,2,4501.5525,1915.2492,2,1
13546,4,5918.2400,2478.1419,2,2
24621,2,12.9400,8.1004,1,2
11233,7,179.4300,88.9670,2,3
25989,5,2744.5225,1068.0382,2,2
23433,2,3882.5525,1479.3587,2,1
17290,3,92.9700,33.2591,2,1
12962,4,83.9700,49.0051,2,2
24469,3,64.4700,40.3581,1,3
12026,5,5976.7400,2510.4747,2,2
28797,1,3578.2700,1406.9758,1,1
23324,3,2730.5425,1062.8468,2,1
22849,4,50.2300,31.4439,1,4
26550,3,93.4800,58.5184,1,3
16706,3,92.9700,33.2591,2,1
11465,4,8158.0400,3456.7559,3,1
15879,6,196.9300,123.2780,3,2
14382,5,3373.9075,1486.9254,2,2
29467,1,3374.9900,1476.8956,1,1
25766,1,32.6000,20.4076,1,1
25053,4,2183.9075,816.6839,2,2
26593,2,27.2800,17.0772,1,2
14150,5,6705.5900,2787.2171,3,1
18435,3,2376.9600,1090.0337,1,3
22540,2,29.4800,18.4544,1,2
20791,1,9.9900,6.2537,1,1
15209,5,2916.5582,1329.3889,2,2
20768,2,1170.4800,418.9079,1,2
12653,10,6860.0882,2949.6369,3,3
23994,5,2790.5225,1100.3942,2,2
28322,2,29.4800,18.4544,1,2
13523,4,67.2600,42.1046,2,2
17851,2,49.4800,30.9744,1,2
22179,1,21.9800,13.7595,1,1
14711,2,71.9700,25.2572,1,2
21352,4,2625.3896,1158.6555,2,2
17024,3,1775.9700,645.6214,1,3
25680,3,27.7700,17.3839,1,3
13237,4,4516.5325,1924.6266,2,2
19580,6,173.9300,62.5600,2,3
27738,2,78.9800,45.8814,1,2
23908,2,574.9800,218.2441,1,2
28236,3,60.4700,37.8541,1,3
12939,13,237.9100,145.3713,4,3
19623,7,153.9300,96.3599,2,3
15295,2,7.2800,4.5572,1,2
21936,4,99.9600,42.7788,1,4
17067,4,113.9600,51.5428,2,2
26264,2,31.2800,19.5812,1,2
19162,4,563.9600,256.8554,1,4
22079,2,24.2700,15.1930,1,2
24996,3,2418.0500,923.4035,1,3
13589,3,78.4800,49.1284,1,3
13566,2,13.9800,5.1914,1,2
20064,2,38.9800,24.4014,1,2
22056,2,34.9800,21.8974,1,2
28554,2,1155.4800,429.3139,1,2
18521,2,119.9800,55.3114,1,2
27011,3,36.2700,22.7049,1,3
27034,1,4.9900,3.1237,1,1
11551,1,53.9900,12.4177,1,1
28531,2,751.3400,282.9729,1,2
17124,4,562.9600,207.1595,1,4
24117,2,12.9800,8.1254,1,2
12192,3,159.9900,100.1537,2,1
29049,4,113.4600,51.2298,1,4
17147,1,1700.9900,618.4800,1,1
24094,2,39.9800,25.0274,1,2
12092,4,51.2700,28.5349,2,2
15086,9,6958.5725,2863.7760,3,3
26493,3,64.9700,40.6711,1,3
23576,2,39.9800,25.0274,1,2
23476,1,4.9900,3.1237,1,1
15109,2,119.9800,55.3114,1,2
14107,4,819.4600,380.9927,1,4
23599,3,42.9300,26.8741,1,3
13048,7,190.2300,95.7277,3,2
15627,7,6943.5825,2850.1041,3,2
25614,3,1228.8300,468.4506,1,3
27529,3,58.4700,36.6021,1,3
25537,2,38.9800,24.4014,1,2
13071,6,143.9500,90.1125,4,1
25514,2,7.2800,4.5572,1,2
15604,5,66.7500,41.7853,2,2
25637,3,2510.9400,930.7134,1,3
16145,2,2322.2800,1055.8040,1,2
25096,4,1236.7800,473.4273,1,4
21077,2,23.7800,14.8862,1,2
11674,4,96.2700,38.8849,2,2
23081,4,608.9600,239.5155,1,4
13689,2,5898.2600,2461.3463,2,1
24017,3,553.9700,205.0918,1,3
28013,1,3578.2700,1406.9758,1,1
19062,5,79.9500,50.0485,1,5
18621,3,3033.3300,1181.4716,2,1
28949,3,2473.0500,936.4535,1,3
21561,5,4947.7800,1851.2017,2,2
16606,4,67.1700,42.0483,2,2
21020,4,2497.9600,923.5148,2,2
20582,5,142.4500,67.7935,1,5
22597,4,615.4600,223.7885,1,4
18126,7,6945.5825,2859.2043,3,2
21618,3,2611.0682,1202.4580,2,1
20041,2,12.9800,4.5654,1,2
20682,2,1735.9800,640.3837,1,2
20141,1,3.9900,2.4977,1,1
17585,4,164.4600,99.3919,2,2
26573,3,68.9700,43.1751,1,3
11133,4,71.9600,45.0469,1,4
28070,3,5997.3300,2331.0116,2,1
13171,3,191.9700,100.3772,2,1
11156,4,2389.9700,1102.4661,1,4
13148,3,1137.4300,418.0146,1,3
12630,6,6825.4596,2945.6419,3,2
26032,2,7.2800,4.5572,1,2
12530,11,337.9000,190.1450,4,2
26055,2,5784.0600,2389.9677,2,1
23058,4,588.9600,226.9955,1,4
16629,3,5933.2600,2483.2563,2,1
12003,8,8256.5000,3519.5417,3,2
29072,3,128.9700,57.3791,1,3
16088,2,7.2800,4.5572,1,2
18003,3,63.9700,40.0451,1,3
18644,6,135.4400,84.7853,2,3
18103,2,1735.9800,640.3837,1,2
18544,2,1155.4800,429.3139,1,2
27200,3,36.2700,22.7049,1,3
20559,2,74.9800,27.1414,1,2
29215,3,63.9700,40.0451,1,3
21100,5,1178.4500,440.1330,1,5
13423,8,172.8900,88.4329,3,2
19328,2,27.2800,17.0772,1,2
15461,5,88.9600,52.1288,2,2
25780,3,2479.9400,911.3074,1,3
19875,4,1199.4600,437.0493,1,4
18378,2,2439.9900,1129.4905,1,2
15438,5,3788.6796,1582.2286,2,2
13446,3,4536.5525,1937.1592,2,1
20393,2,14.9800,9.3774,1,2
14920,1,4.9900,3.1237,1,1
23742,3,615.4700,222.2108,1,3
17476,1,1700.9900,618.4800,1,1
21727,4,4132.2400,1612.0676,2,2
16858,1,4.9900,3.1237,1,1
28156,3,5997.3300,2331.0116,2,1
18919,6,300.9400,168.5923,2,3
13855,5,3095.5225,1281.2324,2,2
18017,1,24.9900,15.6437,1,1
11047,4,6582.3300,2898.2313,3,1
22949,2,71.9700,25.2572,1,2
25348,3,64.9700,40.6711,1,3
25889,5,4651.1100,1970.2397,2,2
25262,4,35.7200,22.3606,1,4
12905,2,71.9700,25.2572,1,2
20934,2,1145.4800,423.0539,1,2
11926,3,47.9400,30.0104,2,1
16254,1,24.9900,15.6437,1,1
14482,3,89.9700,36.5251,1,3
13941,11,286.8200,175.9890,4,2
18810,2,133.4900,83.5647,1,2
18269,5,6113.2000,2352.7069,2,2
11385,2,13.9800,8.7514,1,2
28697,4,2452.0400,923.3012,1,4
24369,1,4.9900,3.1237,1,1
14834,3,4397.7500,1768.1851,2,1
29324,2,38.9800,24.4014,1,2
23490,3,43.9700,27.5251,1,3
17751,2,93.4900,58.5247,1,2
26407,3,126.2800,79.0512,1,3
24392,3,4329.6100,1689.9487,2,1
26384,2,33.9800,21.2714,1,2
22706,3,66.9700,16.9831,1,3
21452,3,49.9700,31.2811,1,3
12796,2,71.9700,25.2572,1,2
24721,3,89.9700,36.5251,1,3
19766,5,4167.2300,1633.9713,2,2
12819,5,5948.2300,2492.6274,2,2
13337,2,180.9800,113.2935,1,2
19437,4,3480.3775,1306.0957,2,2
28783,1,34.9900,21.9037,1,1
25239,2,7.2800,4.5572,1,2
20911,3,611.9600,270.6675,1,3
18896,3,74.9800,46.9374,1,3
28179,1,3578.2700,1406.9758,1,1
27552,1,2071.4196,953.5637,1,1
23851,1,539.9900,196.3404,1,1
23224,3,1183.4700,421.8956,1,3
14568,4,54.9600,34.4048,1,4
13964,5,6806.4496,2929.4535,3,1
25866,4,4603.8200,1945.3462,2,2
18292,4,39.2500,24.5704,2,2
21538,4,2369.9600,1085.6516,1,4
15979,1,4.9900,3.1237,1,1
11651,8,226.4300,141.7449,5,1
20307,2,119.9800,55.3114,1,2
24635,3,71.5800,44.8090,1,3
27638,3,36.2700,22.7049,1,3
16197,3,2756.5425,1128.1927,2,1
24687,3,91.5800,37.5330,1,3
24710,4,1732.2600,638.0549,1,4
26207,1,2443.3500,888.4021,1,1
14800,5,4390.6900,1783.5615,2,2
29124,1,69.9900,43.8137,1,1
26184,3,36.2700,22.7049,1,3
19114,2,1735.9800,640.3837,1,2
17594,3,2376.9600,1090.0337,1,3
20273,2,39.9800,25.0274,1,2
16320,2,49.4800,30.9744,1,2
28763,1,3578.2700,1406.9758,1,1
17717,6,2840.0125,1154.7766,2,3
27704,3,42.2800,26.4672,1,3
16220,4,562.9600,207.1595,1,4
27727,2,6.2800,3.9312,1,2
17694,1,4.9900,3.1237,1,1
27604,1,3578.2700,1406.9758,1,1
29247,3,2447.0500,916.6175,1,3
16097,5,103.5500,64.8222,3,1
12267,2,5873.2600,2449.9845,2,1
21670,4,147.7700,92.5039,1,4
18753,2,123.9800,56.2314,1,2
20734,2,7.2800,4.5572,1,2
13203,4,4491.5325,1913.2648,2,2
13641,6,144.7400,69.2270,2,3
19214,1,4.9900,3.1237,1,1
14577,5,1505.8582,658.9944,2,2
25746,2,561.4800,209.7931,1,2
14677,4,81.2600,31.0726,2,2
11683,5,5897.2300,2461.4296,2,2
22254,3,553.9700,205.0918,1,3
24810,2,2419.0600,924.0358,1,2
11783,4,109.9700,68.8411,2,2
23290,2,7.2800,4.5572,1,2
23190,2,14.9800,9.3774,1,2
12344,6,68.7000,43.0060,3,2
15261,6,70.7400,44.2830,2,3
21570,6,4705.4825,1799.7175,2,3
17133,3,2357.2800,1077.7140,1,3
27120,2,1264.8400,471.1969,1,2
23774,5,1234.4500,458.9530,1,5
22729,3,69.9700,43.8011,1,3
27143,4,1169.4600,438.0653,1,4
17256,4,4362.7400,1766.0648,2,2
25248,2,39.9800,25.0274,1,2
16758,2,3062.3400,1335.2757,2,1
20173,5,3181.3282,1198.6928,2,2
27827,2,25.4800,15.9504,1,2
17156,5,2502.2700,1152.9699,1,5
25271,3,1854.5782,715.2658,2,1
16658,2,5873.2600,2449.9845,2,1
25148,2,1249.8400,481.6029,1,2
15384,2,7.2800,4.5572,1,2
18630,3,48.9700,27.0951,1,3
15284,6,1683.9300,708.4866,2,3
17817,2,49.4800,30.9744,1,2
24587,2,3882.5525,1479.3587,2,1
20757,1,69.9900,43.8137,1,1
12244,4,114.9600,52.1688,2,2
18301,3,6056.6100,2317.2816,2,1
22629,2,59.9800,37.5474,1,2
28288,6,6039.3000,2332.3447,2,3
25371,1,2181.5625,860.8787,1,1
27043,1,782.9900,296.2834,1,1
14700,4,5904.2300,2469.3717,2,2
24003,4,2806.5325,1090.6205,2,2
11660,15,324.7200,181.8942,5,3
19775,3,1183.4700,421.8956,1,3
24103,2,1754.9800,630.8977,1,2
22131,2,561.4800,209.7931,1,2
11560,1,53.9900,12.4177,1,1
14116,3,3317.4075,1451.5565,2,1
22231,4,608.9600,239.5155,1,4
22838,1,29.9900,18.7737,1,1
16672,2,7.2800,4.5572,1,2
28079,2,39.9800,25.0274,1,2
11076,4,8159.0400,3478.7619,3,1
19898,2,27.2800,17.0772,1,2
28056,2,30.4800,15.5204,1,2
12805,7,6522.2200,2710.2518,3,2
15722,4,4448.5682,2047.4131,2,2
18192,3,63.9700,40.0451,2,1
22815,2,12.9800,8.1254,1,2
12928,10,247.4100,154.8783,4,2
23665,4,4207.3200,1557.5290,2,2
21086,3,48.9700,27.0951,1,3
24335,2,574.9800,218.2441,1,2
24312,2,36.5900,22.9053,1,2
21109,2,39.9800,25.0274,1,2
19489,2,38.9800,24.4014,1,2
14448,5,3370.4075,1484.7344,2,2
26891,2,39.9800,25.0274,1,2
14425,6,8332.3000,3394.7595,3,2
28749,1,2049.0982,943.2882,1,1
17342,2,39.9800,25.0274,1,2
11199,6,131.7500,82.4754,2,3
15361,2,39.9800,25.0274,1,2
17969,4,3040.3100,1205.6371,2,2
12719,2,14.9800,9.3774,1,2
18278,5,158.9500,78.1225,2,2
22606,4,588.9600,226.9955,1,4
28311,2,2393.0600,907.7598,1,2
21418,3,4659.9025,1771.1845,2,1
26582,1,1000.4375,394.7883,1,1
15613,2,27.2800,17.0772,1,2
11285,5,127.7600,79.9777,2,2
14139,3,4397.7500,1768.1851,2,1
16549,4,4930.6800,1836.9371,2,2
24962,1,32.6000,20.4076,1,1
15075,3,74.9800,46.9374,2,1
18862,3,2354.4700,1080.2431,1,3
23751,2,1155.4800,429.3139,1,2
26668,2,119.9800,55.3114,1,2
11869,14,269.0800,147.0636,5,2
20525,2,1155.4800,429.3139,1,2
20050,2,58.9800,36.9214,1,2
27452,4,4544.4696,1890.0172,2,2
13864,1,21.9800,13.7595,1,1
19337,3,1575.4175,662.1023,2,1
28663,1,2443.3500,924.5636,1,1
28640,1,69.9900,43.8137,1,1
16781,3,64.4700,40.3581,1,3
11892,5,8119.0300,3453.7156,3,1
20548,5,3131.9500,1369.5172,2,2
22022,3,49.9700,31.2811,1,3
17365,4,2369.9600,1085.6516,1,4
24896,3,15.2300,9.5339,1,3
21195,2,4144.3400,1543.0436,2,1
29224,2,27.2800,17.0772,1,2
25523,2,38.9800,24.4014,1,2
21693,2,44.9800,28.1574,1,2
11308,4,94.2600,59.0067,2,2
15636,4,78.9600,45.8688,1,4
21979,3,3936.5425,1491.7764,2,1
23167,1,539.9900,196.3404,1,1
27495,1,35.0000,21.9100,1,1
18839,3,2384.9700,1095.0479,1,3
24939,2,7.2800,4.5572,1,2
12496,4,204.5800,124.5070,1,4
15052,4,44.5700,27.9007,2,2
13280,4,4558.5225,1950.9124,2,2
22340,2,14.9800,9.3774,1,2
14468,2,7.2800,4.5572,1,2
15009,3,36.9600,23.1369,1,3
12453,1,21.9800,13.7595,1,1
12994,7,6855.4396,2964.4093,3,2
11451,9,8249.4900,3539.6717,3,3
22881,3,5997.3300,2331.0116,2,1
11474,3,49.9700,31.2811,1,3
12971,1,21.9800,13.7595,1,1
13489,3,4740.6300,1969.0058,2,1
22858,1,4.9900,3.1237,1,1
18421,1,4.9900,3.1237,1,1
21361,4,2997.3200,1129.6554,2,2
16406,3,3110.0525,1310.1243,2,1
12871,4,48.9600,30.6488,2,2
11969,6,8173.0200,3487.5133,3,2
14886,1,539.9900,196.3404,1,1
17926,4,4715.7000,1824.9904,2,2
19841,4,604.4600,281.4802,1,4
20482,1,2443.3500,888.4021,1,1
16947,2,1735.9800,640.3837,1,2
19941,6,3078.0582,1377.9657,2,3
17385,10,208.6900,110.8436,3,3
18962,3,567.2700,262.4875,1,3
18321,2,12.9400,8.1004,1,2
27518,2,123.9800,56.2314,1,2
28354,1,3578.2700,1406.9758,1,1
27813,2,23.7800,14.8862,1,2
24083,2,2419.0600,924.0358,1,2
27000,2,30.4800,15.5204,1,2
15427,3,1574.4600,659.7545,2,1
23917,3,553.9700,205.0918,1,3
18344,3,1759.9700,632.0454,1,3
13412,4,45.2600,24.7726,2,2
15404,5,3114.9400,1362.4290,2,2
20359,2,78.9800,45.8814,1,2
29015,1,24.9900,15.6437,1,1
24060,2,603.4900,236.0914,1,2
21902,3,23.9700,11.4451,1,3
19128,5,642.9100,305.5499,1,5
17442,11,319.8800,153.9246,3,3
25414,4,2453.0400,945.3072,1,4
27329,2,39.9800,25.0274,1,2
13930,3,140.4700,87.9342,1,3
15945,2,7.2800,4.5572,1,2
25314,2,7.2800,4.5572,1,2
24601,2,3882.5525,1479.3587,2,1
13389,4,115.9500,49.2286,1,4
23376,3,5314.2500,2047.3595,2,1
25955,3,4643.8300,1949.0125,2,1
22045,4,561.9200,210.0685,1,4
23276,2,2393.0600,904.1998,1,2
23817,1,29.9900,18.7737,1,1
23399,2,561.4800,209.7931,1,2
20030,2,1155.4800,429.3139,1,2
16429,5,4958.2800,1857.7747,2,2
25832,5,1850.8582,712.9370,2,2
21504,2,1155.4800,429.3139,1,2
18587,1,69.9900,43.8137,1,1
16572,2,4886.7000,1812.9657,2,1
20900,4,78.9600,45.8688,1,4
28331,1,53.9900,12.4177,1,1
15888,4,3178.9500,1376.8311,2,2
14557,4,117.9600,52.4628,2,2
26459,3,64.9700,40.6711,1,3
24544,2,6.2800,3.9312,1,2
28872,2,59.9800,37.5474,1,2
18444,2,25.4800,15.9504,1,2
26559,2,38.9800,24.4014,1,2
17903,3,32.2700,20.2009,1,3
27100,2,7.2800,4.5572,1,2
11099,9,8215.9900,3475.9406,3,3
19589,4,95.2600,34.6926,2,2
22506,2,561.4800,209.7931,1,2
16031,2,3750.0882,1561.7682,2,1
19566,8,164.9100,79.8774,2,4
24521,2,2419.0600,924.0358,1,2
17574,2,1709.9800,620.5477,1,2
16054,6,3759.3625,1529.2264,3,2
13137,6,177.9400,90.0102,3,2
17551,7,160.9200,77.3797,2,3
13114,5,6807.4496,2934.3677,3,1
18069,1,4.9900,3.1237,1,1
18092,5,1789.4500,673.8558,1,5
20107,1,69.9900,43.8137,1,1
29476,1,3399.9900,1487.8356,1,1
20986,2,7.2800,4.5572,1,2
19048,3,4765.6300,1980.3676,2,1
12078,4,5975.2300,2509.5295,2,2
25855,4,40.2200,25.1776,1,4
21527,1,2294.9900,1043.0087,1,1
17033,2,29.4800,18.4544,1,2
29390,2,2589.0882,1139.6286,2,1
25062,2,13.9800,5.1914,1,2
23542,3,3337.0425,1290.1926,2,1
23047,3,553.9700,205.0918,1,3
27870,2,2419.0600,924.0358,1,2
17983,8,5784.3625,2414.6594,3,2
22938,4,4173.3200,1561.1850,2,2
18610,2,2297.2800,1044.4422,1,2
13655,1,21.9800,13.7595,1,1
15175,7,4850.3300,2048.7957,2,3
28497,3,776.3300,302.1766,1,3
15513,2,39.9800,25.0274,1,2
12619,6,5200.4082,2334.2590,3,2
14634,3,1538.5782,679.4772,2,1
12510,6,6441.0200,2663.7088,3,2
18178,3,51.4600,32.2139,2,1
26834,2,6.2800,3.9312,1,2
28849,1,3578.2700,1406.9758,1,1
23894,3,69.9700,43.8011,1,3
29038,2,6.2800,3.9312,1,2
11726,7,223.4400,114.9333,2,3
20382,4,2482.2300,912.7409,1,4
13223,2,56.9700,35.6632,1,2
21879,1,35.0000,21.9100,1,1
17465,4,1764.9600,658.5251,1,4
28520,3,3226.8996,1382.8776,2,1
13741,2,2951.0525,1210.5903,2,1
22397,3,27.7700,17.3839,1,3
13764,3,74.9800,46.9374,1,3
22420,2,23.7800,14.8862,1,2
15779,3,90.4700,56.6342,1,3
11992,5,8123.0300,3452.6596,3,1
24435,4,46.8300,29.3155,1,4
25666,2,39.9800,25.0274,1,2
25039,1,32.6000,20.4076,1,1
29367,2,2419.0600,924.0358,1,2
27352,3,1357.9700,514.5275,2,1
18696,7,6149.5700,2352.1184,2,3
27979,1,4.9900,3.1237,1,1
23024,4,106.9500,47.1546,1,4
14909,1,4.9900,3.1237,1,1
23565,2,34.9800,21.8974,1,2
14368,2,85.4800,53.5105,1,2
23651,3,3917.5425,1501.2624,2,1
19237,1,69.9900,43.8137,1,1
12596,4,77.9600,45.2428,2,2
16924,3,1775.4700,645.3084,1,3
25580,2,39.9800,25.0274,1,2
21252,5,94.4500,59.1255,2,2
28245,2,7.2800,4.5572,1,2
14182,1,32.6000,20.4076,1,1
22672,2,29.4800,18.4544,1,2
19755,1,69.9900,43.8137,1,1
11265,3,2351.9600,1078.6719,1,3
19732,2,78.9800,49.4414,1,2
11242,12,11068.0082,4588.1801,7,1
28222,1,3578.2700,1406.9758,1,1
14159,4,5930.2300,2485.6477,2,2
24192,2,1155.4800,429.3139,1,2
26725,1,2049.0982,943.2882,1,1
15679,3,64.9700,40.6711,1,3
28122,2,39.9800,25.0274,1,2
18212,3,6029.5700,2300.3546,2,1
28145,1,3578.2700,1406.9758,1,1
18235,2,39.9800,25.0274,1,2
22749,4,600.4600,234.1945,1,4
16738,4,44.9500,24.5786,2,2
17199,9,6997.5625,2862.5155,3,3
25689,2,6.2800,3.9312,1,2
18719,3,88.9700,34.3151,2,1
15218,3,4399.0782,2020.7206,2,1
26625,4,2827.7496,1243.2203,2,2
14282,9,195.2200,100.8274,5,1
19655,3,128.9700,57.3791,1,3
24169,4,2735.5325,1065.9705,2,2
12762,3,5933.2600,2483.2563,2,1
25105,4,2433.0400,932.7872,1,4
24269,2,14.9800,9.3774,1,2
12662,2,14.9800,9.3774,1,2
21275,4,1151.7600,426.9851,1,4
11142,36,980.7700,572.7847,17,2
25205,3,32.2700,20.2009,1,3
13698,3,32.2700,20.2009,1,3
22649,4,588.9600,226.9955,1,4
23585,3,565.4700,212.2908,1,3
12201,5,58.1800,36.4206,2,2
15902,5,1397.9500,584.3366,2,2
25789,2,25.4800,15.9504,1,2
25128,3,60.4700,37.8541,1,3
22211,3,37.2700,23.3309,1,3
15118,5,8301.3100,3376.0880,3,1
28729,4,2452.0400,923.3012,1,4
22188,3,1179.9700,444.6446,1,3
19171,2,1174.4800,419.8279,1,2
16615,6,95.8400,59.9957,2,3
17299,3,4382.7500,1778.5911,2,1
15802,5,4444.0682,2044.5961,2,2
27286,1,2071.4196,953.5637,1,1
14743,3,64.4700,40.3581,1,3
27186,4,600.4600,234.1945,1,4
17276,3,67.9700,17.6091,1,3
14259,4,3630.9282,1617.7187,3,1
17176,4,2369.9600,1085.6516,1,4
12101,4,92.2700,37.9649,2,2
24730,2,39.9800,25.0274,1,2
25228,2,2120.9275,802.1985,2,1
29058,1,3578.2700,1406.9758,1,1
16715,2,7.2800,4.5572,1,2
19632,2,56.9800,35.6695,1,2
23356,4,588.9600,226.9955,1,4
26602,3,4468.1582,1867.3240,2,1
17760,5,92.2500,57.7483,2,2
22088,3,570.4700,211.8608,1,3
24644,2,2393.0600,907.7598,1,2
20316,2,39.9800,25.0274,1,2
11803,6,229.9500,124.1526,2,3
20216,4,5338.7400,2062.6902,2,2
16131,3,166.2800,104.0912,1,3
14657,4,3076.0582,1375.9856,2,2
22772,1,4.9900,3.1237,1,1
24830,4,96.0700,60.1397,1,4
24853,2,39.9800,25.0274,1,2
26064,2,49.4800,30.9744,1,2
17883,4,78.9600,45.8688,1,4
20800,3,63.9700,40.0451,1,3
23124,1,29.9900,18.7737,1,1
27770,2,751.3400,286.5329,1,2
23147,4,157.2700,98.4509,1,4
11617,4,5935.5500,2484.6898,2,2
26373,4,1565.9075,607.0791,2,2
21627,3,17.2700,10.8109,1,3
26350,1,4.9900,3.1237,1,1
19071,4,115.9500,51.2046,1,4
13014,4,194.9800,122.0574,2,2
16263,7,7243.3600,2924.0390,3,2
13346,3,4498.5325,1917.6469,2,1
17674,2,39.9800,25.0274,1,2
24421,3,2447.0500,916.6175,1,3
20591,3,69.9700,43.8011,1,3
12410,3,159.9900,100.1537,2,1
19357,4,2478.5682,932.1803,2,2
20293,1,69.9900,43.8137,1,1
22297,4,600.4600,234.1945,1,4
15327,2,39.9800,25.0274,1,2
23233,5,639.9500,288.1891,1,5
27561,4,84.9600,53.1848,1,4
13598,3,49.9700,31.2811,1,3
17090,3,64.9700,40.6711,1,3
16154,1,4.9900,3.1237,1,1
11826,2,5898.2600,2461.3463,2,1
28597,1,7.9500,4.9767,1,1
20877,1,1120.4900,407.4102,1,1
26041,6,5860.9800,2438.1195,2,3
29290,1,4.9900,3.1237,1,1
21713,2,14.9800,9.3774,1,2
26977,4,1283.8200,502.8743,1,4
14534,3,36.9600,23.1369,1,3
15593,4,116.2600,51.3986,2,2
15095,6,7255.6600,2897.9913,3,2
18510,1,4.9900,3.1237,1,1
12178,3,5933.2500,2483.2500,2,1
29181,3,553.9700,205.0918,1,3
21736,3,94.9700,39.6551,1,3
28706,3,773.6300,300.4864,1,3
18796,2,23.7800,14.8862,1,2
18819,4,2344.9600,1074.2898,1,4
11351,5,8068.0300,3430.7878,3,1
20007,2,4495.4800,1884.3058,2,1
25437,2,13.9800,5.1914,1,2
23794,2,1249.8400,481.6029,1,2
27209,2,13.9800,5.1914,1,2
13907,3,4596.5525,1979.0074,2,1
22563,2,12.9800,4.5654,1,2
