CustomerKey,AverageVisitPerMonth,AverageSpentEachMonth,TotalVisit,TotalMonth
26693,2,7.2800,2,1
24529,3,2398.0500,3,1
15850,2,2406.5200,4,2
18014,2,93.4900,2,1
27148,2,78.9800,2,1
18492,2,109.1300,4,2
22820,2,29.4800,2,1
15160,4,98.9600,4,1
14164,2,2161.5700,7,3
19488,3,47.9700,3,1
23816,3,563.7700,3,1
24835,2,1170.4800,2,1
20507,3,49.9700,3,1
15638,2,1720.7900,7,3
17802,4,86.9500,4,1
24294,3,45.5800,3,1
11310,2,38.6350,4,2
13474,7,169.7400,14,2
19966,1,3010.8100,2,2
22130,2,574.9800,2,1
27689,1,539.9900,1,1
21197,1,1958.7712,3,2
25525,6,663.4400,6,1
23361,2,32.2800,2,1
19033,2,1569.5341,5,2
23510,3,553.9700,3,1
21346,2,14.9800,2,1
25674,2,2419.0600,2,1
26215,2,13.9800,2,1
19182,2,39.9800,2,1
28379,3,61.0800,3,1
19723,2,574.9800,2,1
21887,2,39.9900,2,1
24051,2,1170.4800,2,1
23739,4,573.4200,4,1
19494,2,6.2800,2,1
13660,3,2375.0050,6,2
17905,2,25.4800,2,1
29312,3,69.9700,3,1
12355,2,2272.7027,7,3
15226,1,2195.7048,2,2
22173,2,1367.7662,4,2
25044,2,36.5900,2,1
26441,2,78.9800,2,1
15057,2,57.4800,5,2
13829,2,2190.0200,4,2
23570,1,21.9800,1,1
20968,2,34.9800,2,1
22365,2,32.2800,2,1
22342,3,68.9700,3,1
12186,2,2956.6200,4,2
12432,3,91.9700,3,1
17828,1,1631.4150,3,2
23839,1,29.9900,1,1
16892,2,2341.9700,2,1
26341,1,24.9900,1,1
12624,1,2189.5391,3,2
20530,4,103.9600,4,1
16262,2,2316.5241,8,3
25213,2,1092.4487,5,2
24967,1,4.9900,1,1
18266,4,72.2600,4,1
29481,1,3374.9900,1,1
27815,4,110.4600,4,1
27915,2,39.9800,2,1
19302,2,788.6937,5,2
16700,3,92.9700,3,1
29043,3,2447.0500,3,1
26879,2,75.4800,2,1
29289,4,2433.0400,4,1
21735,4,94.4600,4,1
11917,2,2707.1100,6,3
11419,3,115.8750,6,2
21214,1,2329.9512,3,2
19056,3,37.9300,3,1
18366,3,1775.4700,3,1
14788,1,4.9900,1,1
12793,3,120.4700,3,1
20430,1,3028.3050,3,2
22803,3,2364.9800,3,1
14098,4,1845.8975,4,1
11748,2,32.8850,8,4
19740,4,589.9600,4,1
21406,3,74.9800,3,1
21904,2,75.9700,2,1
13122,2,2290.4765,7,3
22611,3,1775.4700,3,1
24775,2,36.5900,2,1
21137,3,37.2700,3,1
11227,2,2955.1100,5,2
13391,3,2405.4700,3,1
23301,3,56.9600,3,1
13583,2,2791.7633,8,3
19571,2,45.4750,4,2
15741,3,89.9700,3,1
27208,2,39.9800,2,1
22880,2,548.9800,2,1
14957,4,2807.0325,4,1
28276,3,64.4700,3,1
17221,6,3646.1550,13,2
12893,1,24.4900,3,2
14267,2,1393.2037,4,2
16431,2,2384.7012,4,2
15933,2,2310.6275,7,3
18097,2,39.9800,2,1
20261,1,2657.1250,3,2
18595,2,2329.9900,2,1
24446,3,2447.0500,3,1
28774,1,3578.2700,1,1
26610,1,2254.7398,3,2
25920,1,909.7941,2,2
28084,3,60.4700,3,1
19992,2,586.9700,2,1
24523,6,2492.0200,6,1
26112,1,2897.0250,3,2
17121,2,1735.9800,2,1
16102,4,563.9600,4,1
23049,2,34.9800,2,1
27131,2,603.4900,2,1
11665,2,2965.1150,4,2
25734,1,2384.0700,1,1
17576,2,1750.9800,2,1
24068,3,2457.3300,3,1
18804,4,1810.4600,4,1
12876,3,36.9600,3,1
26939,2,777.3400,2,1
20278,1,69.9900,1,1
20447,2,3017.8000,4,2
18973,3,567.2700,3,1
14350,4,71.9500,4,1
25465,2,1155.4800,2,1
25903,2,2886.5200,4,2
17330,1,15.4850,2,2
15824,2,75.9700,2,1
11496,3,3506.8950,7,2
13500,2,39.9800,2,1
21575,2,548.9800,2,1
21658,2,1320.9448,4,2
19050,2,56.9700,2,1
12515,1,8.9900,1,1
28605,1,7.9500,1,1
24277,1,9.9900,1,1
22594,2,1709.9800,2,1
14974,3,79.4750,6,2
21466,4,556.2600,4,1
17138,2,59.9800,2,1
25751,3,1759.9700,3,1
26189,2,963.2250,5,2
11041,3,2380.4700,3,1
28353,2,548.9800,2,1
24715,2,29.4800,2,1
23822,3,37.2700,3,1
15664,2,1385.2612,5,2
19411,1,34.9850,3,2
28067,1,2998.6650,3,2
27048,3,36.2700,3,1
16683,2,34.9350,4,2
16185,1,14.4900,2,2
26358,2,23.7800,2,1
27377,3,128.9700,3,1
27832,1,21.4900,1,1
18157,2,1699.7037,5,2
15993,4,597.2600,4,1
25296,2,25.4800,2,1
16640,2,51.2850,4,2
23132,4,160.2300,4,1
22442,2,1709.9800,2,1
28024,5,194.7200,5,1
24606,3,2155.9175,3,1
16514,2,2380.8700,4,2
14021,1,21.9800,1,1
24884,2,23.7800,2,1
14519,3,80.9600,3,1
29212,4,190.2700,4,1
18349,2,39.9800,2,1
28522,4,1197.9700,4,1
11210,2,35.3800,5,2
12684,3,2297.6927,10,3
11167,2,1563.1650,4,2
21987,2,2319.4462,4,2
15495,2,39.9800,2,1
19823,2,46.4700,2,1
17659,2,1709.9800,2,1
13331,3,65.9600,3,1
19133,1,1700.9900,1,1
16969,2,2439.9900,2,1
14805,3,101.4600,3,1
26063,2,29.9800,2,1
11336,2,2220.6898,5,2
16245,1,4.9900,1,1
21154,4,74.4600,4,1
19116,3,1183.4700,3,1
14207,2,2787.1000,6,3
20321,2,1155.4800,2,1
17078,3,93.4700,6,2
25591,2,548.9800,2,1
28462,1,69.9900,1,1
17642,2,16.4750,5,2
18283,2,64.4700,5,2
28193,1,3008.1650,3,2
15040,1,1903.6998,3,2
29103,2,2419.0600,2,1
26424,3,79.4700,3,1
16809,2,13.9800,2,1
17719,2,38.9800,2,1
27629,3,36.2700,3,1
27065,3,68.9700,3,1
22156,1,69.9900,1,1
21718,3,22.9300,3,1
14284,1,884.9637,2,2
17281,1,41.9850,3,2
20590,2,1563.6250,4,2
13643,3,3399.7248,6,2
26627,1,1395.7241,2,2
12169,2,2974.1200,5,2
22989,3,69.9700,3,1
25153,4,96.0700,4,1
25794,2,23.7800,2,1
12810,2,7.2800,2,1
23630,4,2481.8200,4,1
24025,4,578.4600,4,1
12372,2,33.0100,7,3
23192,2,32.2800,2,1
13205,2,2401.6600,4,2
11731,2,60.7250,5,2
22551,2,67.4900,2,1
13079,2,2250.7094,6,3
29229,2,39.9800,2,1
20716,2,1303.7633,6,3
29372,2,39.9900,2,1
22754,3,193.9800,3,1
19242,1,69.9900,1,1
27898,2,751.3400,2,1
27755,3,60.4700,3,1
16119,2,13.9800,2,1
14645,1,769.2891,3,2
19883,2,548.9800,2,1
28588,1,3578.2700,1,1
15243,3,36.9600,3,1
28227,3,60.4700,3,1
23899,4,574.4600,4,1
18552,1,4.9900,1,1
12246,2,1973.6250,5,2
14410,2,56.9700,2,1
23066,4,617.4700,4,1
11605,1,2172.0441,2,2
24589,3,68.9700,3,1
26753,1,978.7350,3,2
13769,1,1695.1775,5,3
22425,2,25.4800,2,1
23115,2,34.9800,2,1
20951,3,37.2700,3,1
20118,2,1170.4800,2,1
22282,2,574.9800,2,1
21592,3,23.9700,3,1
12936,4,132.6100,9,2
23756,3,151.2800,3,1
24901,1,1087.4587,3,2
12498,2,39.9900,2,1
17407,2,54.9800,2,1
13517,3,1888.7927,9,3
23882,2,603.4900,2,1
22863,1,29.9900,1,1
27772,3,123.4800,3,1
19445,3,63.9700,3,1
21844,2,39.9800,2,1
11479,3,1656.8698,9,3
18426,4,2362.2700,4,1
28791,3,31.2700,3,1
19806,2,119.9800,2,1
26298,1,1670.1298,3,2
23427,1,4.9900,1,1
15555,2,685.9750,5,2
26375,2,985.7250,5,2
14081,1,1725.8687,3,2
18409,3,1728.2700,3,1
17390,2,39.9800,2,1
13062,2,2250.2612,5,2
12953,3,81.4600,3,1
21280,3,39.4700,3,1
16952,2,1735.9800,2,1
22299,2,2072.7700,4,2
17971,1,1217.5391,3,2
11934,2,2997.3600,5,2
27317,2,6.2800,2,1
16497,2,33.1775,8,4
20825,1,1613.1700,2,2
14333,3,81.4600,3,1
26736,2,25.4800,2,1
28900,2,29.4800,2,1
25356,2,27.2800,2,1
14536,2,68.4900,2,1
21028,3,37.2700,3,1
18864,4,2331.9500,4,1
16826,4,3476.7912,8,2
25482,2,162.9900,2,1
28210,2,564.4800,2,1
19554,4,86.9500,4,1
17845,1,24.9900,1,1
26501,2,49.4800,2,1
27191,2,29.4800,2,1
15117,3,2324.8541,9,3
18535,2,51.9700,2,1
15807,2,35.2850,4,2
24463,1,1958.7712,3,2
17516,2,39.9800,2,1
26172,2,27.2800,2,1
14662,2,801.0391,4,2
27646,1,2998.6650,3,2
23318,2,561.4800,2,1
18990,2,561.9700,2,1
20009,4,1184.4600,4,1
28665,2,2426.3000,4,2
15681,2,52.7800,5,2
11353,2,2692.6733,6,3
24337,4,600.4600,4,1
29355,4,567.7600,4,1
12043,2,51.9850,4,2
16371,2,54.9800,2,1
20699,3,1209.4700,3,1
25027,3,60.4700,3,1
15352,1,69.9900,1,1
24008,1,1365.2712,3,2
19680,2,1170.4800,2,1
11024,3,28.2550,6,2
28336,4,138.9700,4,1
27881,2,777.3400,2,1
13972,1,38.6350,3,2
11808,3,152.5475,14,4
20158,1,2076.6250,3,2
25731,2,548.9800,2,1
13019,3,2417.6450,6,2
15890,2,687.6300,4,2
15721,2,59.4800,4,2
13188,2,56.9700,2,1
24426,3,71.5800,3,1
14493,4,54.9600,4,1
24257,5,2770.5225,5,1
21632,2,14.9800,2,1
11791,1,59.9900,3,2
22860,2,2331.8962,5,2
11622,2,66.8750,5,2
23029,4,120.4600,4,1
12850,2,2203.1948,4,2
25654,2,39.9800,2,1
14247,3,81.4600,3,1
27374,2,6.2800,2,1
18515,6,2396.9400,6,1
16949,3,1789.9700,3,1
23198,2,34.9800,2,1
28940,2,2393.0600,2,1
24672,3,71.5800,3,1
21217,1,2329.9512,3,2
25900,2,41.5900,2,1
19989,2,4495.4800,2,1
14831,2,2956.3650,5,2
18761,2,13.9800,2,1
27128,2,1155.4800,2,1
17287,2,47.6300,4,2
28356,2,59.9800,2,1
17533,2,1735.9800,2,1
28602,3,144.4700,3,1
16059,3,146.9700,3,1
20573,2,2414.9900,2,1
25316,1,4.9900,1,1
27712,2,1174.4800,2,1
18177,3,2347.8541,9,3
26882,4,91.2600,4,1
23444,2,548.9800,2,1
11207,2,38.6350,4,2
22445,5,2490.1800,5,1
13434,2,2354.9900,2,1
25485,2,1223.8400,2,1
20404,2,124.9900,2,1
13265,2,1814.8900,8,4
21970,2,32.2800,2,1
15306,3,89.9700,3,1
11376,2,78.4800,2,1
22047,3,23.9700,3,1
23842,1,2414.0550,3,2
13832,2,24.2700,2,1
26069,3,51.4600,3,1
19820,2,1155.4800,2,1
24503,1,1808.9150,3,2
21386,1,539.9900,1,1
27941,3,15.2300,3,1
11960,1,37.4900,3,2
17948,2,1522.6500,5,2
22276,3,599.4700,3,1
23613,2,34.9800,2,1
26959,3,563.7700,3,1
18930,2,3017.8000,4,2
26653,1,969.2350,3,2
14416,1,769.4900,1,1
29415,1,2049.0982,1,1
25087,2,1249.8400,2,1
16474,1,24.9900,1,1
20802,2,6.2800,2,1
16872,5,2359.2400,5,1
28525,2,574.9800,2,1
17364,3,2351.9600,3,1
27543,1,2234.0791,3,2
18346,2,13.9800,2,1
20988,1,2059.1300,2,2
29169,1,3578.2700,1,1
13849,2,1542.2712,4,2
15060,1,24.9900,1,1
18117,2,13.9800,2,1
22199,2,2346.9412,5,2
22030,1,2072.1700,2,2
23504,2,32.2800,2,1
11147,2,2731.8333,7,3
28127,1,4.9900,1,1
20819,1,2090.8800,3,2
24732,4,99.5700,4,1
17593,3,2380.4700,3,1
19591,2,31.7100,4,2
18286,3,70.7750,6,2
16365,5,2490.1800,5,1
14891,1,749.2891,3,2
19760,3,128.9700,3,1
19514,4,78.9600,4,1
26484,2,2813.7696,2,1
19345,3,69.9700,3,1
23673,1,4.9900,1,1
14722,1,734.2941,2,2
12375,2,43.9800,2,1
27526,2,23.7800,2,1
12621,3,3235.6050,7,2
16703,5,6090.5900,5,1
16643,1,63.4800,3,2
20971,2,38.9800,2,1
29000,2,7.2800,2,1
26730,1,4.9900,1,1
23089,3,37.2700,3,1
27958,2,38.9800,2,1
12959,2,50.9800,9,4
21861,2,39.9800,2,1
20387,3,1194.9700,3,1
25256,3,67.9300,3,1
26146,1,69.9900,1,1
21403,1,2447.8450,3,2
24841,3,2319.2600,3,1
28542,2,78.9800,2,1
17871,3,1729.9700,3,1
11038,1,2145.7766,3,3
17702,2,28.3800,4,2
15475,2,793.7300,4,2
19176,3,63.9700,3,1
28373,3,38.8800,3,1
27068,1,2049.0982,1,1
14476,2,7.2800,2,1
19929,3,63.9700,3,1
28585,1,34.9900,1,1
12037,2,2369.0333,8,3
15950,2,7.2800,2,1
22614,2,1155.4800,2,1
24088,2,6.2800,2,1
13417,4,2369.9700,4,1
26899,2,23.7800,2,1
12206,1,2954.1250,3,2
16534,2,2410.2512,5,2
14307,1,65.4200,5,3
12833,2,2179.5341,4,2
26315,2,1412.7141,4,2
15644,5,3803.6796,5,1
25425,2,2438.0600,2,1
19972,3,24.8500,6,2
17118,4,562.9600,4,1
21446,2,54.9800,2,1
12790,2,24.2700,2,1
14264,3,2608.8648,7,2
18592,1,2294.9900,1,1
21818,3,191.2800,3,1
23384,2,548.9800,2,1
20513,4,74.4600,4,1
22505,2,1735.9800,2,1
25376,1,32.6000,1,1
15535,1,1549.9800,3,2
26773,1,69.9900,1,1
13374,2,56.9700,2,1
14848,1,1373.2762,2,2
19803,2,574.9800,2,1
14061,2,41.1300,4,2
16414,1,2459.6500,3,2
16076,2,7.2800,2,1
18406,2,2354.9900,2,1
26255,3,36.2700,3,1
18947,2,804.4800,2,1
16932,2,7.2800,4,2
17473,1,4.9900,1,1
27314,3,68.9700,3,1
15017,2,653.5291,5,2
17888,2,29.9800,2,1
22843,3,48.9800,3,1
23046,3,37.2700,3,1
28001,2,39.9800,2,1
21277,1,4.9900,1,1
21031,5,597.9500,5,1
18870,1,69.9900,1,1
24858,2,39.9800,2,1
25299,1,4.9900,1,1
29295,1,2384.0700,1,1
20344,2,119.9800,2,1
16594,2,2410.4566,7,3
21572,1,2329.9512,3,2
24317,2,34.8900,2,1
11977,2,2737.5000,8,3
11436,2,40.8800,4,2
24961,3,71.5800,3,1
16517,1,2349.3800,2,2
20218,3,52.3450,7,2
11562,2,84.9800,2,1
15120,2,1739.2327,8,3
13789,1,2198.8750,3,2
17135,3,2379.4700,3,1
25840,2,1249.8400,2,1
23799,3,1228.8300,3,1
22090,2,32.2800,2,1
28754,3,68.9700,3,1
16829,2,2395.1233,7,3
13248,2,2245.7662,4,2
17991,4,73.9600,4,1
29060,1,3578.2700,1,1
15263,2,39.4800,4,2
27188,1,4.9900,1,1
18532,5,2345.2200,5,1
27729,2,12.9800,2,1
17058,1,41.9900,2,2
25714,2,654.0291,5,2
12730,3,32.4500,6,2
11021,3,2371.9600,3,1
20616,2,3046.6000,5,2
16288,1,1384.2662,3,2
25273,2,949.0341,4,2
19285,3,2751.4175,3,1
23258,2,14.9800,2,1
18303,1,3015.3050,3,2
27586,1,1120.4900,1,1
14602,3,1575.2691,6,2
22631,3,1149.4700,3,1
18744,1,16.1100,3,2
12495,2,2208.1898,5,2
20759,4,77.9600,4,1
13036,2,1338.5341,4,2
12189,2,2975.1150,4,2
21675,4,99.9600,4,1
16720,2,39.9800,2,1
12807,2,1674.9532,7,3
17762,1,1968.2712,3,2
21157,3,49.9700,3,1
28983,3,63.9700,3,1
25070,2,68.4900,2,1
13663,3,15.2300,3,1
27085,1,782.9900,1,1
14204,3,71.5800,3,1
20201,2,133.4900,2,1
25611,2,564.4800,2,1
27603,4,93.4600,4,1
26129,1,21.4900,1,1
22216,2,564.4800,2,1
27171,4,588.9600,4,1
14187,2,36.5900,2,1
26544,1,21.4900,1,1
29186,2,603.4900,2,1
12266,3,4401.3996,3,1
19159,1,1120.4900,1,1
11333,2,2721.1033,6,3
15661,5,2604.0200,10,2
23487,3,89.9700,3,1
28645,1,3578.2700,1,1
13646,4,3421.7991,8,2
27423,1,2071.4196,1,1
14290,2,1688.6987,4,2
19700,2,119.9800,2,1
24028,5,597.9500,5,1
16305,1,1491.6700,2,2
20633,3,68.9700,3,1
15764,1,2206.6948,3,2
21174,3,42.2800,3,1
25502,2,1174.4800,2,1
12392,1,37.7350,3,2
17347,2,39.9066,7,3
21048,4,578.4600,4,1
19362,1,1721.8937,2,2
18821,1,45.9850,2,2
14078,2,839.4800,2,1
20742,3,128.9700,3,1
29398,1,1982.2350,3,2
22734,4,73.9600,4,1
24655,1,32.6000,1,1
15873,3,1561.9650,6,2
25196,2,54.9800,2,1
23275,3,68.9700,3,1
14619,2,39.9800,2,1
12604,3,23.9700,3,1
26670,1,69.9900,1,1
21801,2,44.9800,2,1
21260,2,14.9800,2,1
13145,4,2337.2700,4,1
28144,3,15.2300,3,1
11851,1,42.4950,2,2
16179,2,36.0800,5,2
19574,3,48.3700,6,2
23902,2,564.4800,2,1
15246,1,21.9800,1,1
28230,2,25.4800,2,1
21589,1,1294.5441,2,2
14705,1,2937.7750,3,2
24443,2,34.8900,2,1
20115,2,119.9800,2,1
28771,1,69.9900,1,1
26756,2,78.9800,2,1
22969,2,39.9800,2,1
18641,1,1120.4900,1,1
27297,1,782.9900,1,1
27838,2,30.4800,2,1
18100,2,59.9800,2,1
22428,4,1739.4600,4,1
12332,3,3596.5100,10,3
27984,2,561.4800,2,1
23716,2,26.9700,2,1
20845,1,978.7350,3,2
15034,2,51.7250,5,2
25113,2,1090.2037,4,2
15203,3,1605.7250,6,2
19471,1,1739.3887,3,2
26418,3,36.2700,3,1
13729,2,2441.9100,5,2
12163,2,2972.3650,4,2
22319,3,553.9700,3,1
19640,3,84.1066,9,3
12478,1,8.9900,1,1
13806,3,1537.7512,7,2
13537,2,2955.1100,5,2
23547,1,1799.4150,3,2
11081,2,52.1300,5,2
28061,2,3003.1600,4,2
22511,3,80.4700,3,1
13560,2,3226.6150,5,2
27669,1,2998.6650,3,2
13952,2,41.1300,4,2
19202,2,1170.4800,2,1
20676,2,14.9800,2,1
14934,5,178.4500,5,1
16408,2,2346.4412,5,2
18074,2,58.9800,2,1
29143,1,3578.2700,1,1
26587,2,960.2100,4,2
28253,2,13.9800,2,1
17636,4,73.9600,4,1
15372,1,1552.6350,3,2
16846,2,90.4750,4,2
15518,2,1557.4700,5,2
16600,4,124.9700,4,1
16992,1,4.9900,1,1
16162,3,92.5200,7,2
24154,2,29.4800,2,1
12724,2,14.9800,2,1
28874,1,4.9900,1,1
26026,1,4.9900,1,1
19863,1,69.9900,1,1
27500,2,685.9750,5,2
18389,4,2401.4500,4,1
11725,2,61.9550,5,2
11250,2,1779.0625,11,4
23985,2,39.9800,2,1
21429,2,1174.4800,2,1
14765,2,39.9533,6,3
21927,2,1145.4800,2,1
21114,1,4.9900,1,1
20032,1,1120.4900,1,1
13291,3,81.4600,3,1
25834,2,27.2800,2,1
22588,3,48.9700,3,1
23401,2,39.9800,2,1
17413,5,2365.9400,5,1
11519,4,94.6587,36,8
15847,2,80.1466,6,3
20945,1,976.7350,3,2
24944,4,125.5700,4,1
23072,3,37.2700,3,1
29066,1,539.9900,1,1
16331,4,59.3900,8,2
27400,1,69.9900,1,1
29458,4,811.3200,4,1
25628,2,6.2800,2,1
19279,3,63.9700,3,1
20361,1,69.9900,1,1
18887,2,133.4900,2,1
14559,2,773.7841,4,2
17805,2,32.2800,2,1
13162,2,85.4800,2,1
11834,1,2954.1250,3,2
28482,2,777.3400,2,1
21320,4,99.9600,4,1
17052,2,48.4600,4,2
24546,3,37.2700,3,1
14181,1,2775.4366,5,3
24191,1,539.9900,1,1
24045,1,4.9900,1,1
22717,2,574.9800,2,1
18827,2,2329.9800,2,1
15578,2,2254.9498,4,2
20470,2,2204.3448,5,2
14373,2,75.9700,2,1
20301,1,69.9900,1,1
15409,2,783.7300,4,2
11579,2,43.9800,2,1
18718,2,3017.8000,4,2
28499,4,778.6200,4,1
14390,2,39.9800,2,1
27609,3,36.2700,3,1
12707,2,2974.1150,5,2
11688,2,2983.6150,5,2
16016,3,58.9650,7,2
12080,2,2354.9900,2,1
22402,2,2721.5525,2,1
17244,1,43.1350,3,2
12916,2,65.3050,9,4
13308,2,29.9300,2,1
27417,1,21.4900,1,1
27025,2,23.7800,2,1
25943,2,2904.0150,5,2
19846,1,69.9900,1,1
12272,2,2569.8648,5,2
17490,2,12.9400,2,1
28044,1,3578.2700,1,1
19388,4,45.2200,4,1
26527,3,29.2600,3,1
19717,3,1137.4300,3,1
16491,2,1553.1650,4,2
23155,4,608.9600,4,1
24798,4,2407.0400,4,1
29083,1,3.9900,1,1
13935,2,56.9700,2,1
24629,3,100.0900,3,1
27875,2,1268.8400,2,1
19219,2,78.9800,2,1
17745,3,32.2700,3,1
13915,2,1522.7662,4,2
18243,2,3029.1050,4,2
22571,2,1417.5112,5,2
26401,2,38.9800,2,1
22073,4,74.4600,4,1
21054,3,625.4700,3,1
25382,4,1283.8200,4,1
21944,2,2356.9462,4,2
20862,2,1620.1600,4,2
25190,2,36.5900,2,1
26272,3,60.4700,3,1
22963,2,58.9800,2,1
18635,2,162.9900,2,1
21489,2,7.2800,2,1
17161,2,59.9800,2,1
28628,1,3578.2700,1,1
24300,1,2072.1700,2,2
26856,4,810.3200,4,1
22528,2,39.9800,2,1
25774,4,2537.3200,4,1
12664,2,38.9800,4,2
27652,3,75.4700,3,1
13351,1,2238.2762,2,2
16222,2,561.4800,2,1
21131,2,39.9800,2,1
26086,3,149.9800,3,1
14748,2,124.9900,2,1
25568,2,626.5341,4,2
27483,4,1382.4600,4,1
19657,5,756.2600,5,1
17101,3,81.9700,6,2
19093,2,3017.8000,4,2
29126,1,3578.2700,1,1
17619,3,81.9600,6,2
15704,1,35.0000,1,1
28439,3,60.4700,3,1
16786,1,2294.9900,1,1
18260,2,3017.8000,4,2
26965,3,776.3300,3,1
28170,1,3578.2700,1,1
28957,2,2419.0600,2,1
18575,2,78.9800,2,1
23733,4,567.7600,4,1
24171,2,1503.1550,5,2
18183,2,1671.6787,5,2
23530,2,39.9800,2,1
24612,5,2152.1975,5,1
25004,1,24.9900,1,1
13746,2,1625.0550,5,2
14825,4,61.4500,4,1
22259,4,562.9600,4,1
14433,1,1671.2037,3,2
11877,1,21.4750,2,2
21615,2,1155.4800,2,1
22697,3,83.9700,3,1
20928,3,40.2300,3,1
11190,2,23.1350,4,2
16660,1,2949.1300,2,2
23656,2,4144.3400,2,1
25648,1,4.9900,1,1
27214,3,187.9800,3,1
11064,2,2304.9800,2,1
27686,3,74.9800,3,1
11393,2,13.9800,2,1
20049,1,1575.1991,3,2
19906,2,13.9800,2,1
23968,2,39.9800,2,1
18134,2,1910.8225,6,3
28688,2,901.3500,2,1
18701,2,2678.8700,4,2
27357,1,69.9900,1,1
29252,2,2194.7950,5,2
15186,2,43.3800,4,2
14104,4,1889.9075,4,1
17178,2,13.9800,2,1
25883,1,2443.3500,1,1
21741,1,2063.6250,3,2
28831,1,3578.2700,1,1
21884,3,74.9800,3,1
26212,2,23.7800,2,1
20175,4,1214.4600,4,1
26604,1,2221.0791,3,2
13620,3,3424.0341,7,2
16866,6,2444.4500,6,1
12538,1,8.9900,1,1
20410,3,49.9700,3,1
20659,4,2466.3200,4,1
24738,4,2433.0400,4,1
25130,2,7.2800,2,1
12146,3,113.7100,6,2
14951,1,2076.6250,3,2
16033,1,1247.7975,4,3
11705,2,2970.2700,5,2
13477,1,2255.7712,3,2
23215,4,49.9600,4,1
22133,4,556.2600,4,1
11502,3,93.2990,43,11
28814,3,31.2700,3,1
13494,2,39.9800,2,1
22886,3,599.4700,3,1
12521,2,2219.1898,4,2
15392,2,39.9800,2,1
18449,2,50.4700,5,2
23358,4,561.9200,4,1
23859,1,2076.6250,3,2
17430,1,4.9900,1,1
22385,2,58.9800,2,1
27795,2,1174.4800,2,1
18904,4,607.9600,4,1
28313,6,647.9400,6,1
28296,1,2998.6650,3,2
12976,1,21.9800,1,1
25757,4,628.9700,4,1
24360,2,1813.4100,4,2
25442,2,1735.9800,2,1
26916,1,661.4900,2,2
21506,4,2369.9600,4,1
22903,1,3027.1100,3,2
15077,3,3336.7650,7,2
19405,2,1170.4800,2,1
27231,1,2049.0982,1,1
19013,4,636.4500,4,1
26839,4,77.9600,4,1
23341,2,561.4800,2,1
27858,3,75.4700,3,1
14874,2,804.4800,2,1
20284,2,2664.1150,5,2
15956,1,4.9900,1,1
16348,2,2959.1200,4,2
12020,3,804.4700,3,1
29332,3,165.2800,3,1
13995,1,32.4850,3,2
20487,1,9.9900,1,1
24815,2,2438.0600,2,1
13603,3,66.9700,6,2
17931,1,29.9900,1,1
24486,2,36.5900,2,1
15830,2,1340.1898,5,2
17822,1,29.9900,1,1
20550,1,24.9900,1,1
11894,3,2741.0000,9,3
14121,2,1659.8487,4,2
26195,2,27.2800,2,1
19531,3,1179.9700,3,1
22777,3,193.9800,3,1
28187,2,39.9800,2,1
29441,3,68.9700,3,1
21758,2,14.9800,2,1
26713,3,58.4700,3,1
13102,5,2386.9400,5,1
18057,1,1700.9900,1,1
28422,2,34.8900,2,1
14576,1,738.2691,3,2
21240,2,119.9800,2,1
19076,2,1588.9800,5,2
25960,1,978.7350,3,2
17304,1,31.1350,3,2
12349,1,2257.3794,5,3
27042,2,68.4900,2,1
22714,4,71.9500,4,1
29269,1,3.9900,1,1
21303,3,68.9700,3,1
12647,4,3443.2991,9,2
16975,3,67.9700,3,1
15595,2,4369.0882,2,1
11267,2,2971.6150,5,2
15913,4,712.2700,4,1
21486,2,1155.4800,2,1
23052,1,29.9900,1,1
14347,2,1450.1948,4,2
20181,1,2443.3500,1,1
27105,2,2223.5741,4,2
18784,3,128.9700,3,1
13042,1,42.2350,3,2
25754,2,23.7800,2,1
14516,1,39.4900,2,2
21655,2,1324.0341,4,2
11476,1,53.9900,1,1
13119,2,2276.4832,6,3
12873,1,1892.0798,5,3
24357,3,2443.5500,3,1
11768,1,2713.0133,4,3
22883,1,29.9900,1,1
11645,2,76.7300,5,2
24065,2,1170.4800,2,1
15575,1,1455.4498,3,2
21824,2,27.2800,2,1
19843,1,564.9900,1,1
24280,3,27.7700,3,1
24526,2,2419.0600,2,1
18953,2,777.4400,2,1
27566,3,27.7700,3,1
28794,1,3578.2700,1,1
16205,3,3475.2862,7,2
18369,2,1725.9800,2,1
18615,3,2334.9700,3,1
17387,3,49.3966,10,3
17141,3,2376.9600,3,1
28502,2,777.3400,2,1
15498,3,85.5066,10,3
27735,4,84.9600,4,1
26169,3,36.2700,3,1
19720,2,78.9800,2,1
19030,2,1655.2037,4,2
26690,4,132.4700,4,1
26859,2,33.9800,2,1
17848,1,1958.7712,3,2
23819,1,2401.0550,3,2
12458,1,49.9900,1,1
25293,2,67.5900,2,1
23129,1,4.9900,1,1
13932,1,21.9800,1,1
11399,2,13.9800,2,1
19322,1,782.7137,2,2
13334,4,71.9500,4,1
23650,2,39.9800,2,1
17556,1,4.9900,1,1
28333,1,53.9900,1,1
15206,2,49.4800,4,2
24695,3,166.2800,3,1
21194,2,1955.7662,4,2
16680,2,52.4300,5,2
20012,3,554.9700,3,1
12352,3,137.1200,7,2
29209,2,39.9800,2,1
24987,2,2413.0600,2,1
29315,4,103.9600,4,1
27151,2,6.2800,2,1
16972,2,1754.9800,2,1
14808,3,82.1000,6,2
16282,2,32.1250,4,2
